"id" ;"levenshtein_text_first_255" ;"diff_ari" ;"diff_characters_text" ;"diff_coleman_liau_text" ;"diff_complexwords_text" ;"diff_flesch_kincaid_text" ;"diff_flesch_reading_text" ;"diff_gunning_fog_text" ;"diff_sentences_text" ;"diff_smog_index_text" ;"diff_smog_text" ;"diff_syllables_text" ;"diff_words_text" ;"good" ;"comm_name"
38,268 ;217 ;4.591 ;1,421 ;1.961 ;66 ;4.473 ;18.451 ;4.8 ;8 ;3.328 ;3.472 ;525 ;309 ;yes ;chemistry.stackexchange.com
38,272 ;202 ;0.024 ;2,023 ;0.462 ;53 ;1.383 ;8.514 ;3.6 ;24 ;2.356 ;2.458 ;678 ;458 ;yes ;chemistry.stackexchange.com
38,272 ;212 ;4.895 ;183 ;2.869 ;4 ;5.026 ;23.918 ;7.2 ;6 ;4.954 ;5.168 ;56 ;52 ;yes ;chemistry.stackexchange.com
38,272 ;191 ;6.045 ;100 ;4.183 ;10 ;5.669 ;28.173 ;7.2 ;1 ;4.954 ;5.168 ;40 ;15 ;yes ;chemistry.stackexchange.com
38,273 ;199 ;4.241 ;212 ;5.991 ;17 ;4.881 ;36.948 ;9.2 ;4 ;6.002 ;6.26 ;59 ;75 ;yes ;chemistry.stackexchange.com
38,273 ;200 ;1.943 ;7 ;0.429 ;6 ;2.723 ;13.822 ;1.2 ;1 ;0.247 ;0.258 ;12 ;0 ;yes ;chemistry.stackexchange.com
38,273 ;195 ;1.104 ;521 ;2.631 ;20 ;0.504 ;7.175 ;2.4 ;6 ;1.067 ;1.113 ;194 ;120 ;yes ;chemistry.stackexchange.com
38,275 ;195 ;5.13 ;673 ;0.505 ;30 ;3.925 ;2.757 ;6 ;5 ;4.967 ;5.18 ;239 ;149 ;yes ;chemistry.stackexchange.com
38,275 ;207 ;1.706 ;87 ;1.196 ;7 ;1.52 ;8.225 ;2 ;0 ;1.23 ;1.282 ;32 ;12 ;yes ;chemistry.stackexchange.com
38,275 ;205 ;2.815 ;307 ;1.645 ;11 ;2.206 ;10.474 ;2.4 ;4 ;1.842 ;1.922 ;110 ;73 ;yes ;chemistry.stackexchange.com
38,276 ;200 ;2.554 ;5 ;1.517 ;4 ;1.673 ;4.276 ;0.4 ;2 ;0 ;0 ;2 ;5 ;yes ;chemistry.stackexchange.com
38,277 ;208 ;7.231 ;529 ;4.696 ;22 ;5.092 ;21.28 ;4.4 ;3 ;3.208 ;3.347 ;182 ;102 ;yes ;chemistry.stackexchange.com
38,279 ;192 ;5.525 ;4,659 ;0.299 ;167 ;4.349 ;2.101 ;4.8 ;43 ;4.235 ;4.418 ;1,670 ;1,052 ;yes ;chemistry.stackexchange.com
38,279 ;188 ;2.101 ;4,073 ;0.392 ;144 ;1.944 ;7.569 ;0.8 ;38 ;0.498 ;0.52 ;1,463 ;915 ;yes ;chemistry.stackexchange.com
38,279 ;205 ;2.42 ;4,293 ;2.449 ;148 ;1.782 ;11.13 ;3.6 ;42 ;2.574 ;2.684 ;1,541 ;976 ;yes ;chemistry.stackexchange.com
38,281 ;195 ;11.66 ;361 ;7.524 ;13 ;10.039 ;43.331 ;8.8 ;1 ;6.135 ;6.398 ;132 ;71 ;yes ;chemistry.stackexchange.com
38,281 ;202 ;5.284 ;235 ;0.208 ;5 ;5.317 ;15.862 ;1.6 ;0 ;1.947 ;2.03 ;90 ;50 ;yes ;chemistry.stackexchange.com
38,281 ;192 ;6.079 ;80 ;2.609 ;8 ;6.092 ;26.614 ;6.8 ;2 ;4.691 ;4.892 ;37 ;12 ;yes ;chemistry.stackexchange.com
38,282 ;208 ;2.69 ;160 ;2.014 ;11 ;4.059 ;10.936 ;4.8 ;0 ;2.799 ;2.919 ;81 ;51 ;no ;chemistry.stackexchange.com
38,282 ;200 ;1.33 ;358 ;2.344 ;18 ;0.319 ;0.35 ;0.8 ;4 ;0.562 ;0.587 ;144 ;93 ;no ;chemistry.stackexchange.com
38,282 ;206 ;2.15 ;484 ;2.494 ;27 ;3.985 ;28.017 ;2.8 ;4 ;1.855 ;1.935 ;197 ;86 ;no ;chemistry.stackexchange.com
38,286 ;202 ;11.158 ;729 ;7.619 ;33 ;10.572 ;49.209 ;12 ;5 ;8.198 ;8.55 ;262 ;142 ;yes ;chemistry.stackexchange.com
38,286 ;212 ;0.005 ;135 ;0.676 ;6 ;0.265 ;3.809 ;0.4 ;1 ;0.176 ;0.184 ;45 ;31 ;yes ;chemistry.stackexchange.com
38,286 ;197 ;6.625 ;506 ;4.891 ;26 ;5.861 ;32.35 ;6 ;3 ;4.325 ;4.511 ;182 ;89 ;yes ;chemistry.stackexchange.com
38,287 ;179 ;12.218 ;751 ;3.21 ;29 ;8.491 ;20.801 ;7.2 ;3 ;4.45 ;4.641 ;262 ;153 ;yes ;chemistry.stackexchange.com
38,287 ;201 ;8.723 ;493 ;5.318 ;6 ;6.507 ;27.876 ;7.6 ;8 ;4.852 ;5.061 ;192 ;151 ;yes ;chemistry.stackexchange.com
38,287 ;201 ;3.239 ;274 ;4.454 ;5 ;1.677 ;15.05 ;2.8 ;0 ;1.059 ;1.104 ;93 ;76 ;yes ;chemistry.stackexchange.com
38,288 ;202 ;0.771 ;1,795 ;2.121 ;61 ;0.145 ;4.338 ;0.8 ;17 ;0.459 ;0.479 ;618 ;415 ;yes ;chemistry.stackexchange.com
38,288 ;211 ;1.214 ;2,514 ;2.434 ;81 ;1.982 ;16.817 ;0 ;24 ;0.158 ;0.165 ;843 ;563 ;yes ;chemistry.stackexchange.com
38,288 ;195 ;7.82 ;2,783 ;3.048 ;91 ;6.288 ;20.207 ;7.2 ;24 ;4.612 ;4.81 ;941 ;613 ;yes ;chemistry.stackexchange.com
38,290 ;221 ;2.595 ;912 ;0.655 ;15 ;0.471 ;4.009 ;0.4 ;7 ;0.488 ;0.509 ;284 ;210 ;yes ;chemistry.stackexchange.com
38,290 ;206 ;4.528 ;20 ;2.608 ;3 ;3.403 ;15.693 ;3.6 ;2 ;2.465 ;2.571 ;12 ;19 ;yes ;chemistry.stackexchange.com
38,290 ;217 ;2.723 ;394 ;0.887 ;10 ;1.641 ;3.307 ;1.6 ;3 ;0.808 ;0.843 ;143 ;99 ;yes ;chemistry.stackexchange.com
38,293 ;211 ;6.134 ;2,174 ;1.064 ;84 ;6.098 ;22.045 ;5.2 ;30 ;3.416 ;3.563 ;729 ;472 ;yes ;chemistry.stackexchange.com
38,293 ;203 ;3.153 ;2,810 ;3.004 ;115 ;2.339 ;14.101 ;4 ;33 ;2.929 ;3.055 ;967 ;604 ;yes ;chemistry.stackexchange.com
38,293 ;213 ;2.335 ;2,402 ;0.836 ;96 ;2.404 ;11.292 ;1.2 ;30 ;0.954 ;0.996 ;822 ;525 ;yes ;chemistry.stackexchange.com
38,294 ;209 ;1.963 ;252 ;3.938 ;11 ;1.408 ;17.176 ;0.4 ;5 ;0.5 ;0.522 ;88 ;43 ;yes ;chemistry.stackexchange.com
38,294 ;213 ;7.904 ;286 ;0.325 ;12 ;5.501 ;9.356 ;7.2 ;3 ;4.501 ;4.695 ;95 ;66 ;yes ;chemistry.stackexchange.com
38,294 ;208 ;1.037 ;149 ;0.033 ;7 ;0.213 ;2.077 ;1.6 ;1 ;0.914 ;0.954 ;47 ;32 ;yes ;chemistry.stackexchange.com
38,319 ;207 ;8.712 ;44 ;1.328 ;3 ;6.432 ;13.165 ;9.2 ;5 ;5.409 ;5.642 ;18 ;7 ;yes ;chemistry.stackexchange.com
38,319 ;211 ;4.261 ;423 ;6.891 ;11 ;4.807 ;38.916 ;3.2 ;7 ;6.423 ;6.699 ;151 ;85 ;yes ;chemistry.stackexchange.com
38,319 ;194 ;0.442 ;144 ;2.042 ;7 ;0.485 ;6.761 ;2.8 ;0 ;1.793 ;1.87 ;56 ;46 ;yes ;chemistry.stackexchange.com
38,320 ;218 ;10.086 ;1,271 ;1.128 ;39 ;8.839 ;27.811 ;8.4 ;13 ;4.195 ;4.377 ;428 ;279 ;yes ;chemistry.stackexchange.com
38,320 ;194 ;6.944 ;1,588 ;1.096 ;48 ;3.377 ;8.801 ;2 ;12 ;3.225 ;3.363 ;541 ;350 ;yes ;chemistry.stackexchange.com
38,320 ;201 ;6.662 ;1,367 ;3.371 ;41 ;4.377 ;14.4 ;2.8 ;10 ;1.811 ;1.888 ;462 ;293 ;yes ;chemistry.stackexchange.com
38,322 ;187 ;7.052 ;517 ;1.897 ;30 ;7.424 ;30.671 ;10.8 ;3 ;7.368 ;7.685 ;202 ;111 ;yes ;chemistry.stackexchange.com
38,322 ;197 ;5.501 ;263 ;1.46 ;13 ;4.361 ;15.836 ;4 ;0 ;2.845 ;2.968 ;99 ;52 ;yes ;chemistry.stackexchange.com
38,324 ;199 ;9.73 ;1,022 ;7.019 ;49 ;7.802 ;38.425 ;10.4 ;7 ;7.013 ;7.314 ;350 ;180 ;yes ;chemistry.stackexchange.com
38,324 ;209 ;8.179 ;768 ;6.582 ;32 ;4.739 ;23.59 ;3.6 ;4 ;2.49 ;2.597 ;247 ;121 ;yes ;chemistry.stackexchange.com
38,325 ;211 ;4.915 ;1,094 ;4.161 ;41 ;2.795 ;11.537 ;3.6 ;18 ;2.424 ;2.528 ;402 ;243 ;yes ;chemistry.stackexchange.com
38,325 ;209 ;7.591 ;337 ;6.991 ;20 ;7.001 ;40.215 ;9.2 ;2 ;7.017 ;7.318 ;116 ;56 ;yes ;chemistry.stackexchange.com
38,325 ;203 ;3.95 ;104 ;5.457 ;2 ;3.097 ;23.675 ;3.2 ;2 ;2.231 ;2.327 ;38 ;45 ;yes ;chemistry.stackexchange.com
38,326 ;218 ;2.924 ;730 ;1.56 ;36 ;3.098 ;16.241 ;3.6 ;5 ;2.87 ;2.994 ;269 ;152 ;yes ;chemistry.stackexchange.com
38,326 ;195 ;1.136 ;1,550 ;7.832 ;47 ;3.591 ;46.85 ;6.4 ;15 ;1.678 ;1.75 ;539 ;359 ;yes ;chemistry.stackexchange.com
38,326 ;209 ;1.741 ;1,102 ;0.229 ;37 ;1.229 ;1.958 ;1.6 ;12 ;0.736 ;0.767 ;387 ;249 ;yes ;chemistry.stackexchange.com
38,327 ;208 ;0.63 ;335 ;2.839 ;4 ;0.611 ;5.953 ;0.4 ;2 ;1.44 ;1.502 ;122 ;91 ;yes ;chemistry.stackexchange.com
38,327 ;207 ;13.603 ;714 ;5.38 ;18 ;11.85 ;46.128 ;12 ;4 ;10.392 ;10.839 ;255 ;169 ;yes ;chemistry.stackexchange.com
38,327 ;192 ;8.9 ;147 ;0.531 ;0 ;6.558 ;13.973 ;6 ;3 ;2.176 ;2.27 ;48 ;38 ;yes ;chemistry.stackexchange.com
38,328 ;214 ;6.562 ;646 ;3.438 ;34 ;4.893 ;21.503 ;6 ;3 ;4.068 ;4.243 ;216 ;118 ;yes ;chemistry.stackexchange.com
38,328 ;200 ;6.686 ;977 ;1.285 ;44 ;3.718 ;6.515 ;4 ;6 ;4.895 ;5.105 ;330 ;197 ;yes ;chemistry.stackexchange.com
38,328 ;204 ;10.426 ;818 ;4.394 ;42 ;9.424 ;40.091 ;10.4 ;3 ;7.074 ;7.378 ;283 ;157 ;yes ;chemistry.stackexchange.com
38,330 ;221 ;3.077 ;1,583 ;5.836 ;55 ;3.289 ;29.247 ;2.8 ;20 ;1.572 ;1.64 ;566 ;396 ;yes ;chemistry.stackexchange.com
38,330 ;204 ;0.523 ;1,965 ;3.252 ;75 ;1.156 ;5.692 ;0.4 ;24 ;0.948 ;0.988 ;708 ;468 ;yes ;chemistry.stackexchange.com
38,330 ;202 ;0.183 ;1,609 ;0.197 ;60 ;0.522 ;4.958 ;0.8 ;20 ;0.392 ;0.409 ;572 ;381 ;yes ;chemistry.stackexchange.com
38,332 ;205 ;1.352 ;48 ;0.46 ;4 ;1.019 ;3.799 ;0 ;1 ;0.096 ;0.1 ;17 ;13 ;yes ;chemistry.stackexchange.com
38,332 ;208 ;1.496 ;44 ;1.776 ;0 ;0.173 ;9.149 ;1.2 ;1 ;0.778 ;0.811 ;6 ;18 ;yes ;chemistry.stackexchange.com
38,332 ;202 ;5.032 ;120 ;1.927 ;2 ;3.373 ;8.896 ;2.8 ;2 ;1.828 ;1.906 ;35 ;23 ;yes ;chemistry.stackexchange.com
38,333 ;210 ;23.919 ;680 ;2.04 ;34 ;20.743 ;54.855 ;22 ;1 ;9.356 ;9.759 ;290 ;186 ;yes ;chemistry.stackexchange.com
38,333 ;213 ;26.767 ;676 ;3.356 ;30 ;21.935 ;49.505 ;23.2 ;3 ;10.038 ;10.47 ;279 ;191 ;yes ;chemistry.stackexchange.com
38,333 ;201 ;30.303 ;752 ;0.347 ;32 ;25.135 ;67.55 ;24.8 ;4 ;11.088 ;11.565 ;308 ;196 ;yes ;chemistry.stackexchange.com
38,334 ;221 ;0.2 ;18 ;4.064 ;14 ;1.503 ;23.07 ;2.4 ;1 ;2.667 ;2.782 ;20 ;15 ;yes ;chemistry.stackexchange.com
38,334 ;218 ;2.28 ;202 ;2.122 ;11 ;1.179 ;5.716 ;1.2 ;4 ;0.036 ;0.038 ;76 ;34 ;yes ;chemistry.stackexchange.com
38,334 ;202 ;0.319 ;70 ;3.478 ;2 ;0.108 ;11.817 ;0.4 ;0 ;0.633 ;0.66 ;23 ;31 ;yes ;chemistry.stackexchange.com
38,335 ;205 ;0.451 ;2,485 ;0.379 ;85 ;0.414 ;0.286 ;1.2 ;21 ;0.51 ;0.532 ;848 ;560 ;yes ;chemistry.stackexchange.com
38,335 ;205 ;3.299 ;2,481 ;1.695 ;81 ;1.606 ;5.064 ;2.4 ;19 ;1.192 ;1.243 ;837 ;565 ;yes ;chemistry.stackexchange.com
38,335 ;193 ;6.835 ;2,557 ;2.008 ;83 ;4.806 ;12.981 ;4 ;18 ;2.242 ;2.338 ;866 ;570 ;yes ;chemistry.stackexchange.com
38,338 ;223 ;0.625 ;56 ;2.438 ;4 ;1.405 ;1.944 ;2.8 ;0 ;1.372 ;1.431 ;30 ;27 ;yes ;chemistry.stackexchange.com
38,338 ;221 ;0.71 ;116 ;1.201 ;3 ;2.544 ;19.133 ;3.6 ;1 ;2.791 ;2.911 ;26 ;27 ;yes ;chemistry.stackexchange.com
38,338 ;218 ;3.067 ;553 ;2.898 ;28 ;1.366 ;7.121 ;1.2 ;6 ;0.978 ;1.02 ;206 ;138 ;yes ;chemistry.stackexchange.com
38,340 ;205 ;4.224 ;625 ;0.824 ;26 ;2.734 ;6.902 ;2.8 ;10 ;1.915 ;1.997 ;228 ;144 ;yes ;chemistry.stackexchange.com
38,340 ;194 ;2.366 ;789 ;3.295 ;30 ;3.624 ;26.936 ;4 ;11 ;2.132 ;2.224 ;279 ;183 ;yes ;chemistry.stackexchange.com
38,340 ;193 ;0.464 ;156 ;0.755 ;10 ;0.755 ;5.917 ;1.2 ;2 ;0.594 ;0.619 ;61 ;30 ;yes ;chemistry.stackexchange.com
38,342 ;194 ;3.17 ;934 ;1.385 ;33 ;3.361 ;16.753 ;2.8 ;8 ;1.953 ;2.037 ;346 ;212 ;yes ;chemistry.stackexchange.com
38,342 ;205 ;3.985 ;983 ;1.056 ;37 ;5.596 ;20.069 ;6.4 ;7 ;4.161 ;4.339 ;375 ;235 ;yes ;chemistry.stackexchange.com
38,342 ;202 ;2.641 ;1,017 ;0.089 ;29 ;1.26 ;0.624 ;0.4 ;9 ;0.53 ;0.553 ;365 ;237 ;yes ;chemistry.stackexchange.com
38,345 ;215 ;16.056 ;2,041 ;5.523 ;105 ;12.434 ;13.368 ;11.6 ;20 ;0.785 ;0.819 ;709 ;374 ;yes ;chemistry.stackexchange.com
38,345 ;221 ;17.381 ;534 ;1.616 ;22 ;13.724 ;29.031 ;13.6 ;7 ;2.77 ;2.889 ;183 ;108 ;yes ;chemistry.stackexchange.com
38,345 ;137 ;24.901 ;324 ;1.814 ;7 ;18.779 ;48.253 ;19.2 ;1 ;6.345 ;6.618 ;113 ;80 ;yes ;chemistry.stackexchange.com
38,346 ;201 ;4.317 ;1,111 ;5.884 ;69 ;2.743 ;21.056 ;3.6 ;7 ;2.833 ;2.955 ;356 ;149 ;yes ;chemistry.stackexchange.com
38,346 ;210 ;2.992 ;396 ;1.977 ;14 ;1.453 ;5.393 ;1.6 ;6 ;0.848 ;0.885 ;170 ;117 ;yes ;chemistry.stackexchange.com
38,346 ;214 ;4.528 ;1,254 ;1.453 ;43 ;3.602 ;13.829 ;4 ;12 ;2.727 ;2.844 ;466 ;305 ;yes ;chemistry.stackexchange.com
38,348 ;218 ;3.232 ;729 ;1.17 ;15 ;2.401 ;9.035 ;3.2 ;11 ;2.418 ;2.523 ;255 ;174 ;yes ;chemistry.stackexchange.com
38,348 ;212 ;0.255 ;801 ;5.403 ;29 ;0.838 ;25.155 ;1.2 ;7 ;0.17 ;0.177 ;273 ;177 ;yes ;chemistry.stackexchange.com
38,348 ;197 ;6.191 ;741 ;3.208 ;30 ;4.949 ;22.565 ;6 ;6 ;4.416 ;4.606 ;253 ;157 ;yes ;chemistry.stackexchange.com
38,349 ;218 ;1.569 ;1,220 ;0.654 ;37 ;0.765 ;1.757 ;0.4 ;15 ;0.377 ;0.394 ;425 ;279 ;yes ;chemistry.stackexchange.com
38,349 ;211 ;1.408 ;310 ;5.919 ;7 ;2.474 ;32.433 ;4 ;3 ;1.871 ;1.952 ;103 ;72 ;yes ;chemistry.stackexchange.com
38,349 ;199 ;4.528 ;250 ;2.692 ;8 ;3.313 ;15.287 ;3.2 ;2 ;2.375 ;2.477 ;83 ;52 ;yes ;chemistry.stackexchange.com
38,352 ;200 ;1.04 ;1,223 ;0.326 ;49 ;0.135 ;1.803 ;1.2 ;9 ;0.628 ;0.655 ;412 ;247 ;yes ;chemistry.stackexchange.com
38,352 ;218 ;4.785 ;490 ;5.171 ;26 ;5.066 ;34.004 ;4.4 ;3 ;3.873 ;4.04 ;184 ;80 ;yes ;chemistry.stackexchange.com
38,352 ;208 ;3.753 ;314 ;1.97 ;11 ;2.395 ;9.409 ;2 ;1 ;1.268 ;1.323 ;104 ;55 ;yes ;chemistry.stackexchange.com
38,354 ;216 ;7.733 ;316 ;2.149 ;12 ;7.593 ;17.924 ;10.4 ;1 ;5.539 ;5.777 ;118 ;79 ;yes ;chemistry.stackexchange.com
38,354 ;217 ;8.804 ;703 ;0.912 ;32 ;6.53 ;10.005 ;6.4 ;12 ;2.552 ;2.662 ;254 ;146 ;yes ;chemistry.stackexchange.com
38,354 ;216 ;12.938 ;279 ;1.923 ;10 ;10.981 ;32.42 ;11.6 ;1 ;6.123 ;6.387 ;103 ;66 ;yes ;chemistry.stackexchange.com
38,363 ;208 ;7.725 ;2,137 ;6.354 ;99 ;5.498 ;29.999 ;4.8 ;16 ;3.144 ;3.279 ;738 ;399 ;yes ;chemistry.stackexchange.com
38,363 ;214 ;6.4 ;630 ;2.447 ;16 ;4.208 ;14.336 ;2.8 ;3 ;1.159 ;1.209 ;212 ;133 ;yes ;chemistry.stackexchange.com
38,363 ;205 ;1.12 ;228 ;0.983 ;13 ;0.847 ;4.886 ;2.8 ;3 ;2.416 ;2.52 ;84 ;55 ;yes ;chemistry.stackexchange.com
38,366 ;201 ;2.493 ;387 ;5.118 ;13 ;1.349 ;15.375 ;1.2 ;4 ;0.854 ;0.892 ;138 ;88 ;yes ;chemistry.stackexchange.com
38,366 ;230 ;2.332 ;456 ;2.212 ;16 ;1.754 ;16.28 ;4.8 ;4 ;4.623 ;4.821 ;161 ;101 ;yes ;chemistry.stackexchange.com
38,366 ;189 ;4.274 ;285 ;1.886 ;12 ;2.866 ;10.693 ;4.8 ;2 ;3.029 ;3.159 ;98 ;59 ;yes ;chemistry.stackexchange.com
38,367 ;218 ;8.46 ;1,450 ;5.854 ;61 ;5.464 ;25.717 ;6 ;7 ;3.762 ;3.924 ;478 ;258 ;no ;chemistry.stackexchange.com
38,367 ;225 ;2.635 ;263 ;0.357 ;14 ;0.263 ;6.484 ;0.4 ;5 ;0.739 ;0.771 ;118 ;69 ;no ;chemistry.stackexchange.com
38,367 ;218 ;3.667 ;87 ;3.558 ;1 ;2.934 ;18.111 ;2.8 ;3 ;1.866 ;1.946 ;38 ;44 ;no ;chemistry.stackexchange.com
38,369 ;220 ;5.811 ;371 ;3.167 ;7 ;4.877 ;23.283 ;6.4 ;6 ;4.287 ;4.472 ;131 ;97 ;yes ;chemistry.stackexchange.com
38,369 ;200 ;0.883 ;632 ;2.863 ;20 ;1.162 ;22.477 ;0.4 ;7 ;0.469 ;0.488 ;221 ;152 ;yes ;chemistry.stackexchange.com
38,369 ;224 ;5.331 ;531 ;0.316 ;12 ;3.94 ;10.155 ;3.2 ;1 ;1.407 ;1.468 ;182 ;121 ;yes ;chemistry.stackexchange.com
38,370 ;210 ;4.268 ;1,983 ;5.107 ;98 ;4.423 ;31.058 ;4.8 ;19 ;3.549 ;3.702 ;720 ;385 ;yes ;chemistry.stackexchange.com
38,370 ;214 ;5.083 ;2,032 ;2.666 ;102 ;6.658 ;34.374 ;8.4 ;18 ;5.757 ;6.004 ;749 ;408 ;yes ;chemistry.stackexchange.com
38,370 ;210 ;3.739 ;2,066 ;3.633 ;94 ;2.322 ;13.681 ;1.6 ;20 ;1.066 ;1.112 ;739 ;410 ;yes ;chemistry.stackexchange.com
38,373 ;206 ;4.717 ;344 ;4.648 ;1 ;3.382 ;17.834 ;4.4 ;4 ;3.537 ;3.689 ;127 ;98 ;yes ;chemistry.stackexchange.com
38,373 ;207 ;15.901 ;669 ;10.715 ;34 ;12.455 ;60.32 ;14 ;2 ;11.329 ;11.817 ;224 ;114 ;yes ;chemistry.stackexchange.com
38,374 ;215 ;8.325 ;564 ;0.572 ;9 ;7.024 ;19.489 ;9.2 ;6 ;5.478 ;5.712 ;189 ;122 ;yes ;chemistry.stackexchange.com
38,374 ;208 ;19.509 ;449 ;6.639 ;26 ;16.097 ;61.975 ;18.8 ;0 ;13.27 ;13.84 ;162 ;90 ;yes ;chemistry.stackexchange.com
38,375 ;207 ;10.145 ;1,727 ;0.119 ;47 ;8.144 ;19.743 ;8.8 ;23 ;3.311 ;3.453 ;615 ;407 ;yes ;chemistry.stackexchange.com
38,375 ;214 ;12.809 ;851 ;1.636 ;22 ;10.283 ;20.587 ;10.8 ;1 ;4.054 ;4.229 ;318 ;225 ;yes ;chemistry.stackexchange.com
38,375 ;204 ;7.653 ;372 ;2.872 ;3 ;6.861 ;10.9 ;6.8 ;1 ;1.297 ;1.352 ;159 ;126 ;yes ;chemistry.stackexchange.com
38,378 ;206 ;0.648 ;321 ;3.505 ;8 ;0.938 ;8.409 ;0.8 ;2 ;0.112 ;0.116 ;124 ;95 ;yes ;chemistry.stackexchange.com
38,378 ;205 ;5.911 ;331 ;0.779 ;9 ;4.319 ;4.843 ;4.8 ;0 ;2.236 ;2.332 ;120 ;88 ;yes ;chemistry.stackexchange.com
38,381 ;194 ;0.397 ;416 ;0.271 ;15 ;2.378 ;19.252 ;2 ;11 ;1.564 ;1.63 ;157 ;100 ;yes ;chemistry.stackexchange.com
38,381 ;219 ;1.296 ;87 ;2.9 ;6 ;1.822 ;5.511 ;2 ;7 ;0.83 ;0.866 ;16 ;7 ;yes ;chemistry.stackexchange.com
38,382 ;200 ;0.425 ;671 ;6.181 ;14 ;0.618 ;17.541 ;0.4 ;5 ;1.467 ;1.531 ;236 ;164 ;yes ;chemistry.stackexchange.com
38,382 ;229 ;5.25 ;740 ;3.275 ;17 ;3.721 ;18.446 ;5.6 ;5 ;4.01 ;4.182 ;259 ;177 ;yes ;chemistry.stackexchange.com
38,382 ;188 ;7.192 ;569 ;0.823 ;13 ;4.833 ;8.527 ;5.6 ;3 ;2.416 ;2.52 ;196 ;135 ;yes ;chemistry.stackexchange.com
38,385 ;187 ;6.104 ;139 ;5.862 ;8 ;6.022 ;38.125 ;6 ;1 ;4.188 ;4.368 ;50 ;22 ;yes ;chemistry.stackexchange.com
38,385 ;224 ;4.411 ;190 ;8.491 ;1 ;1.822 ;24.384 ;2 ;3 ;1.794 ;1.872 ;91 ;85 ;yes ;chemistry.stackexchange.com
38,388 ;220 ;1.096 ;455 ;1.616 ;15 ;0.772 ;5.824 ;1.2 ;4 ;0.791 ;0.825 ;162 ;111 ;yes ;chemistry.stackexchange.com
38,388 ;215 ;2.481 ;106 ;2.608 ;0 ;2.389 ;15.717 ;2 ;2 ;1.528 ;1.593 ;35 ;38 ;yes ;chemistry.stackexchange.com
38,389 ;198 ;9.075 ;188 ;4.429 ;8 ;8.227 ;36.423 ;8.4 ;0 ;5.528 ;5.765 ;67 ;38 ;yes ;chemistry.stackexchange.com
38,389 ;231 ;7.382 ;141 ;7.058 ;1 ;4.027 ;22.682 ;4.4 ;4 ;3.134 ;3.269 ;74 ;69 ;yes ;chemistry.stackexchange.com
38,392 ;213 ;2.446 ;804 ;0.057 ;33 ;2.478 ;3.197 ;1.6 ;7 ;2.047 ;2.136 ;292 ;174 ;yes ;chemistry.stackexchange.com
38,392 ;229 ;8.949 ;248 ;0.34 ;9 ;7.104 ;17.177 ;7.6 ;8 ;4.686 ;4.887 ;86 ;48 ;yes ;chemistry.stackexchange.com
38,393 ;203 ;3.869 ;641 ;1.069 ;25 ;4.189 ;10.353 ;3.2 ;4 ;1.639 ;1.708 ;249 ;156 ;yes ;chemistry.stackexchange.com
38,393 ;203 ;0.049 ;473 ;5.168 ;15 ;0.02 ;17.611 ;0.4 ;3 ;0.252 ;0.264 ;184 ;132 ;yes ;chemistry.stackexchange.com
38,397 ;211 ;1.181 ;991 ;0.024 ;42 ;2.327 ;12.407 ;3.6 ;8 ;3.208 ;3.347 ;382 ;244 ;yes ;chemistry.stackexchange.com
38,397 ;213 ;13.963 ;1,242 ;6.956 ;43 ;9.914 ;35.452 ;9.2 ;3 ;5.758 ;6.006 ;447 ;287 ;yes ;chemistry.stackexchange.com
38,402 ;204 ;2.887 ;385 ;0.952 ;1 ;0.943 ;0.803 ;1.2 ;2 ;1.72 ;1.793 ;112 ;83 ;yes ;chemistry.stackexchange.com
38,402 ;220 ;7.02 ;472 ;3.218 ;5 ;3.082 ;6.261 ;2 ;1 ;0.424 ;0.443 ;128 ;91 ;yes ;chemistry.stackexchange.com
38,403 ;210 ;3.309 ;1,598 ;0.895 ;67 ;2.807 ;10.887 ;2.8 ;13 ;2.016 ;2.102 ;588 ;369 ;yes ;chemistry.stackexchange.com
38,403 ;212 ;2.818 ;575 ;0.033 ;37 ;2.848 ;10.287 ;4 ;2 ;2.758 ;2.876 ;228 ;134 ;yes ;chemistry.stackexchange.com
38,404 ;203 ;1.345 ;1,480 ;1.656 ;73 ;2.679 ;16.287 ;3.2 ;10 ;2.337 ;2.438 ;548 ;308 ;yes ;chemistry.stackexchange.com
38,404 ;185 ;1.098 ;102 ;5.915 ;32 ;1.328 ;22.461 ;2 ;1 ;3.313 ;3.456 ;43 ;132 ;yes ;chemistry.stackexchange.com
38,405 ;211 ;3.33 ;7,414 ;1.86 ;247 ;1.543 ;4.5 ;0.8 ;64 ;0.727 ;0.759 ;2,523 ;1,655 ;yes ;chemistry.stackexchange.com
38,405 ;206 ;2.839 ;6,391 ;0.932 ;217 ;1.584 ;3.9 ;2 ;53 ;1.469 ;1.533 ;2,163 ;1,420 ;yes ;chemistry.stackexchange.com
38,406 ;231 ;0.271 ;1,292 ;1.51 ;69 ;1.214 ;13.968 ;1.6 ;13 ;1.649 ;1.719 ;500 ;271 ;yes ;chemistry.stackexchange.com
38,406 ;220 ;1.275 ;1,710 ;0.49 ;78 ;0.154 ;4.833 ;0.4 ;17 ;0.092 ;0.095 ;640 ;372 ;yes ;chemistry.stackexchange.com
